"('7/24/2020', 'CALL', '179.5')","[(717, '0.05'), (717, '0.05'), (717, '0.05'), (717, '0.05'), (717, '0.05'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.41'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.38'), (722, '0.37'), (722, '0.37'), (722, '0.37'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.26'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.28'), (722, '0.28'), (722, '0.28'), (722, '0.28'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (723, '0.34'), (723, '0.34'), (723, '0.34'), (723, '0.56'), (724, '0.02'), (724, '0.02'), (724, '0.11'), (724, '0.27')]"
"('7/24/2020', 'CALL', '177')","[(714, '0.15'), (714, '0.14'), (714, '0.14'), (714, '0.14'), (714, '0.14'), (714, '0.14'), (714, '0.15'), (714, '0.15'), (715, '0.11'), (717, '0.06'), (717, '0.06'), (717, '0.06'), (717, '0.06'), (717, '0.06'), (721, '0.15'), (721, '0.12'), (722, '0.73'), (722, '0.71'), (722, '0.79'), (722, '0.79'), (722, '0.58'), (722, '0.39'), (722, '0.28'), (722, '0.28'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (723, '0.73'), (723, '0.73'), (723, '0.62'), (723, '0.96'), (723, '1.57'), (723, '1.7'), (723, '1.55'), (723, '1.11'), (723, '1.11'), (723, '1.11'), (723, '1.21'), (723, '1.16'), (723, '1.11'), (723, '1.06'), (723, '1.05'), (723, '0.8'), (723, '0.9'), (723, '0.89'), (723, '0.88'), (724, '1.56'), (724, '2.03'), (724, '2.03'), (724, '2.03'), (724, '2.22')]"
"('11/20/2020', 'CALL', '180')","[(715, '3.55'), (716, '2.99'), (716, '2.98'), (717, '2.99'), (720, '3.3'), (721, '4.15'), (721, '4.15'), (722, '6.11'), (722, '5.81'), (722, '5.8'), (722, '5.81'), (722, '5.81'), (722, '5.8'), (722, '5.8'), (722, '5.81'), (722, '5.75'), (722, '5.75'), (722, '5.85'), (722, '5.85'), (722, '5.85'), (722, '5.85'), (722, '5.85'), (722, '5.73'), (722, '5.73'), (722, '5.73'), (722, '5.73'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.72'), (722, '5.73'), (722, '5.73'), (722, '5.73'), (722, '5.73'), (722, '5.73'), (722, '5.03'), (722, '5.08'), (723, '7.01'), (723, '7.01'), (723, '7'), (723, '7.2'), (723, '7.5'), (723, '6.85'), (723, '6.6'), (724, '7.6'), (724, '7.65'), (724, '7.95'), (727, '10.5')]"
"('7/31/2020', 'CALL', '190')","[(715, '0.03'), (715, '0.03'), (715, '0.03'), (716, '0.02'), (722, '0.22'), (722, '0.22'), (722, '0.15'), (722, '0.15'), (722, '0.15'), (722, '0.14'), (722, '0.14'), (722, '0.14'), (722, '0.14'), (722, '0.13'), (722, '0.13'), (723, '0.24'), (723, '0.28'), (723, '0.29'), (723, '0.29'), (723, '0.29'), (723, '0.29'), (723, '0.3'), (723, '0.3'), (723, '0.37'), (723, '0.31'), (723, '0.23'), (723, '0.23'), (724, '0.26'), (724, '0.26'), (724, '0.25'), (727, '0.57'), (727, '0.53'), (727, '0.58'), (727, '0.56'), (727, '0.55'), (727, '0.53'), (727, '0.53'), (727, '0.52'), (727, '0.54'), (727, '0.52'), (727, '0.52'), (727, '0.51'), (727, '0.58'), (727, '0.55'), (727, '0.53'), (727, '0.63'), (727, '0.62'), (727, '0.63'), (727, '0.61'), (727, '0.69'), (727, '0.66'), (727, '0.66')]"
"('7/17/2020', 'PUT', '168')","[(714, '0.25'), (714, '0.31'), (714, '0.31'), (714, '0.31'), (714, '0.32'), (714, '0.32'), (714, '0.32'), (714, '0.32'), (714, '0.32'), (715, '0.15'), (715, '0.17'), (715, '0.25'), (716, '0.31'), (716, '0.29'), (716, '0.31'), (716, '0.31'), (716, '0.31'), (716, '0.22'), (716, '0.22'), (716, '0.21'), (716, '0.25'), (716, '0.14'), (716, '0.18'), (716, '0.13'), (716, '0.13'), (716, '0.12'), (716, '0.11'), (716, '0.1'), (716, '0.11'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.02'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.03'), (717, '0.05'), (717, '0.05'), (717, '0.05'), (717, '0.05'), (717, '0.05'), (717, '0.06')]"
"('9/30/2020', 'CALL', '200')","[(714, '0.32'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.29'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.3'), (716, '0.27'), (721, '0.48'), (721, '0.43'), (722, '1'), (723, '1.13'), (723, '1.11'), (723, '1.15'), (723, '1.17'), (723, '1.17'), (723, '1.09'), (723, '1.1'), (723, '1.1'), (723, '1.07'), (723, '1.07'), (723, '1.07'), (727, '2.42'), (727, '2.51')]"
"('8/21/2020', 'CALL', '177')","[(716, '0.71'), (716, '0.71'), (716, '0.86'), (716, '0.86'), (716, '0.86'), (717, '0.85'), (717, '0.85'), (717, '0.85'), (721, '1.65'), (721, '1.65'), (721, '1.65'), (721, '1.68'), (721, '1.68'), (721, '1.6'), (721, '1.38'), (721, '1.35'), (721, '1.35'), (721, '1.35'), (721, '1.35'), (721, '1.35'), (721, '1.32'), (721, '1.32'), (721, '1.32'), (721, '1.32'), (722, '3.2'), (722, '3.02'), (722, '3.1'), (722, '3.1'), (722, '3'), (722, '3'), (722, '3'), (722, '3'), (722, '3'), (722, '3.05'), (722, '3.25'), (722, '3.1'), (722, '3.1'), (722, '2.79'), (722, '2.63'), (722, '2.39'), (722, '2.35'), (723, '4'), (723, '3.72'), (723, '4.2'), (723, '4.32'), (723, '4.6'), (723, '3.9'), (723, '3.9'), (723, '3.9'), (723, '4'), (723, '4'), (723, '3.8'), (723, '3.8'), (723, '3.6'), (724, '5.17'), (727, '7.15'), (727, '7.15')]"
"('7/17/2020', 'PUT', '170')","[(714, '0.92'), (714, '0.92'), (714, '0.93'), (714, '0.95'), (714, '0.96'), (714, '0.96'), (714, '0.97'), (714, '0.97'), (714, '0.97'), (714, '0.88'), (714, '0.94'), (714, '0.94'), (714, '0.94'), (714, '0.94'), (714, '0.94'), (714, '0.94'), (714, '0.93'), (714, '0.93'), (714, '0.94'), (714, '0.97'), (714, '1.04'), (715, '0.59'), (715, '0.69'), (715, '0.67'), (715, '0.63'), (715, '0.67'), (715, '0.69'), (715, '0.68'), (715, '0.79'), (715, '0.93'), (716, '1.42'), (716, '1.47'), (716, '1.46'), (716, '1.21'), (716, '0.77'), (716, '0.73'), (717, '0.04'), (717, '0.05'), (717, '0.05'), (717, '0.11'), (717, '0.11'), (717, '0.12'), (717, '0.09'), (717, '0.13'), (717, '0.19'), (717, '0.2'), (717, '0.19'), (717, '0.19'), (717, '0.25'), (717, '0.25'), (717, '0.23'), (717, '0.17'), (717, '0.26'), (717, '0.26'), (717, '0.25'), (717, '0.34'), (717, '0.34'), (717, '0.34'), (717, '0.51'), (717, '0.51')]"
"('7/31/2020', 'CALL', '174')","[(721, '1.35'), (721, '1.34'), (721, '1.34'), (721, '1.34'), (721, '1.36'), (721, '1.36'), (721, '1.36'), (721, '1.35'), (721, '1.35'), (721, '1.34'), (721, '1.32'), (721, '1.33'), (721, '1.32'), (721, '1.31'), (721, '1.31'), (721, '1.3'), (721, '1.3'), (721, '1.29'), (721, '1.29'), (721, '1.29'), (721, '1.28'), (721, '1.28'), (721, '1.28'), (721, '1.28'), (721, '1.27'), (721, '1.27'), (721, '1.26'), (721, '1.26'), (721, '1.26'), (721, '1.24'), (721, '1.05'), (722, '3.35'), (722, '3.07'), (722, '3.05'), (722, '3.04'), (722, '3.06'), (722, '3.07'), (722, '3.02'), (722, '3'), (722, '3.06'), (722, '3.03'), (722, '2.35'), (722, '2.13'), (722, '1.97'), (722, '1.96'), (723, '4.73'), (723, '4.73'), (723, '4.6'), (723, '4.6'), (723, '4.64'), (723, '4.6'), (723, '4.66'), (723, '4.66'), (723, '4.69'), (723, '4.5'), (723, '4.45'), (723, '4.55'), (723, '4.6'), (723, '4.65'), (723, '4.65'), (723, '3.4'), (724, '5.42'), (724, '5.25'), (724, '5.25'), (724, '5.25'), (724, '5.25'), (724, '5.5'), (724, '5.2'), (724, '5.45'), (724, '5.45'), (724, '5.45'), (727, '9.04')]"
"('7/24/2020', 'CALL', '172')","[(714, '0.8'), (714, '0.8'), (714, '0.8'), (714, '0.8'), (715, '0.78'), (715, '0.74'), (715, '0.71'), (715, '0.64'), (715, '0.62'), (716, '0.33'), (716, '0.36'), (716, '0.38'), (716, '0.35'), (716, '0.35'), (716, '0.35'), (716, '0.35'), (716, '0.31'), (716, '0.31'), (716, '0.44'), (717, '0.48'), (717, '0.48'), (717, '0.49'), (717, '0.47'), (717, '0.47'), (717, '0.46'), (717, '0.49'), (717, '0.49'), (717, '0.45'), (720, '0.51'), (720, '0.51'), (720, '0.46'), (720, '0.44'), (720, '0.45'), (720, '0.45'), (720, '0.56'), (720, '0.56'), (720, '0.55'), (720, '0.55'), (720, '0.49'), (720, '0.52'), (720, '0.43'), (720, '0.43'), (720, '0.43'), (720, '0.47'), (721, '1.53'), (721, '1.75'), (721, '1.47'), (721, '1.44'), (721, '1.45'), (721, '1.54'), (721, '1.23'), (721, '1.24'), (721, '1.23'), (721, '1.48'), (721, '1.46'), (721, '1.46'), (721, '1.4'), (721, '1.35'), (721, '1.27'), (721, '1.25'), (721, '1.21'), (721, '1.29'), (721, '1.29'), (721, '1.28'), (721, '1.22'), (721, '1.22'), (721, '1.27'), (721, '1.29'), (722, '2.75'), (722, '2.98'), (722, '2.42'), (724, '6.54'), (724, '6.58')]"
"('9/18/2020', 'CALL', '190')","[(714, '0.52'), (714, '0.52'), (714, '0.52'), (715, '0.55'), (716, '0.42'), (716, '0.42'), (716, '0.43'), (716, '0.43'), (716, '0.43'), (716, '0.43'), (716, '0.43'), (716, '0.42'), (716, '0.42'), (716, '0.42'), (716, '0.42'), (716, '0.42'), (716, '0.42'), (716, '0.43'), (716, '0.41'), (716, '0.41'), (716, '0.41'), (716, '0.41'), (716, '0.41'), (716, '0.41'), (716, '0.41'), (717, '0.45'), (717, '0.45'), (717, '0.45'), (717, '0.45'), (717, '0.44'), (717, '0.44'), (717, '0.38'), (721, '0.81'), (721, '0.82'), (721, '0.83'), (721, '0.83'), (721, '0.7'), (722, '1.55'), (722, '1.18'), (722, '1.18'), (722, '1.18'), (722, '1.18'), (722, '1.18'), (722, '1.18'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (722, '1.06'), (723, '1.87'), (723, '1.6'), (723, '1.67'), (723, '1.65'), (723, '1.77'), (723, '1.85'), (723, '2.04'), (723, '2.19'), (723, '1.82'), (724, '1.99'), (724, '2.1'), (724, '2.26'), (724, '2.26'), (724, '2.3'), (727, '3.5'), (727, '3.6'), (727, '3.74'), (727, '3.7'), (727, '3.85'), (727, '3.85'), (727, '3.85'), (727, '3.85')]"
"('7/24/2020', 'CALL', '173')","[(714, '0.58'), (714, '0.44'), (714, '0.37'), (714, '0.38'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.55'), (715, '0.54'), (715, '0.55'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.52'), (715, '0.51'), (715, '0.51'), (715, '0.51'), (715, '0.51'), (715, '0.51'), (715, '0.5'), (715, '0.51'), (715, '0.5'), (715, '0.51'), (715, '0.5'), (715, '0.5'), (716, '0.22'), (716, '0.22'), (716, '0.26'), (717, '0.26'), (717, '0.24'), (717, '0.27'), (720, '0.28'), (720, '0.24'), (720, '0.26'), (720, '0.26'), (720, '0.24'), (720, '0.29'), (721, '1.05'), (721, '1.07'), (721, '1.06'), (721, '1.07'), (721, '0.96'), (721, '0.96'), (721, '0.97'), (721, '0.81'), (721, '0.81'), (721, '0.8'), (722, '2.85'), (722, '2.85'), (722, '2.85'), (722, '2.85'), (722, '2.85'), (722, '2.85'), (722, '2.79'), (722, '2.7'), (722, '2.41'), (722, '2.12'), (722, '1.7'), (722, '1.44'), (723, '4'), (723, '4'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (723, '4.15'), (724, '5.55')]"
"('7/31/2020', 'CALL', '177.5')","[(714, '0.24'), (714, '0.24'), (714, '0.24'), (714, '0.24'), (714, '0.24'), (714, '0.24'), (720, '0.19'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.51'), (721, '0.52'), (721, '0.52'), (721, '0.52'), (721, '0.52'), (721, '0.52'), (721, '0.54'), (721, '0.54'), (721, '0.54'), (722, '1.61'), (722, '1.61'), (722, '1.61'), (722, '1.57'), (722, '1.68'), (722, '1.68'), (722, '1.68'), (722, '1.68'), (722, '1.68'), (722, '1.68'), (722, '1.68'), (722, '1.51'), (722, '1.51'), (722, '1.71'), (722, '1.54'), (722, '1.54'), (722, '1.54'), (722, '1.53'), (722, '1.53'), (722, '1.54'), (722, '1.54'), (722, '1.27'), (722, '1.27'), (722, '1.27'), (722, '1.27'), (722, '1.27'), (722, '1.27'), (722, '1.27'), (723, '2.3'), (723, '2.08'), (723, '2.14'), (723, '2.19'), (723, '2.24'), (723, '2.54'), (723, '2.63'), (723, '2.63'), (723, '2.39'), (723, '2.4'), (723, '2.19'), (723, '2.15'), (723, '2.15'), (723, '2.14'), (723, '2.15'), (723, '1.99'), (723, '1.99'), (723, '1.99'), (723, '1.9'), (724, '2.72'), (724, '2.72'), (724, '2.72'), (724, '2.72'), (724, '2.71'), (724, '3.02'), (724, '3.02')]"
"('8/21/2020', 'CALL', '190')","[(721, '0.24'), (721, '0.24'), (722, '0.76'), (722, '0.7'), (722, '0.59'), (722, '0.51'), (723, '0.87'), (723, '0.83'), (723, '0.96'), (723, '1.16'), (723, '1.21'), (723, '1.21'), (723, '1.19'), (723, '1.2'), (723, '1.2'), (723, '1.21'), (723, '1.21'), (723, '1.21'), (723, '1.22'), (723, '1.22'), (723, '1.18'), (723, '1.13'), (723, '1.13'), (723, '1.12'), (723, '1.12'), (723, '1.12'), (723, '1.12'), (723, '1.13'), (723, '1.13'), (723, '1.13'), (723, '1.13'), (723, '1.13'), (723, '1.12'), (723, '1.12'), (723, '1.12'), (723, '1.12'), (723, '1.12'), (723, '1.13'), (723, '1.13'), (723, '1.13'), (723, '1.13'), (723, '0.91'), (723, '0.93'), (724, '1'), (724, '1.2'), (724, '1.31'), (727, '1.9'), (727, '1.91'), (727, '1.91'), (727, '1.94'), (727, '1.99'), (727, '1.88'), (727, '1.88'), (727, '1.87'), (727, '1.87'), (727, '1.87'), (727, '1.87'), (727, '1.87'), (727, '1.87'), (727, '1.87'), (727, '1.86'), (727, '1.86'), (727, '1.86'), (727, '1.86'), (727, '1.86'), (727, '1.85'), (727, '1.83'), (727, '2.02'), (727, '2.06'), (727, '2.02'), (727, '2.16'), (727, '2.15'), (727, '2.15'), (727, '2.02'), (727, '2.03'), (727, '1.95'), (727, '1.96'), (727, '2.02'), (727, '2.05')]"
"('8/21/2020', 'PUT', '153')","[(715, '0.19'), (715, '0.19'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.2'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (715, '0.21'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (716, '0.16'), (717, '0.14'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.15'), (717, '0.16'), (717, '0.16'), (717, '0.16'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.11'), (720, '0.12'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (720, '0.13'), (722, '0.14')]"
"('7/31/2020', 'CALL', '177')","[(720, '0.2'), (720, '0.2'), (720, '0.2'), (720, '0.2'), (721, '0.45'), (721, '0.45'), (721, '0.46'), (722, '1.75'), (722, '1.75'), (722, '1.76'), (722, '1.75'), (722, '1.75'), (722, '1.74'), (722, '1.74'), (722, '1.74'), (722, '1.74'), (722, '1.74'), (722, '1.74'), (722, '1.73'), (722, '1.72'), (722, '1.71'), (722, '1.71'), (722, '1.7'), (722, '1.8'), (722, '1.7'), (722, '1.7'), (722, '1.69'), (722, '1.69'), (722, '1.7'), (722, '1.76'), (722, '1.77'), (722, '1.77'), (722, '1.77'), (722, '1.77'), (722, '1.78'), (722, '1.78'), (722, '1.9'), (722, '1.92'), (722, '1.93'), (722, '1.93'), (722, '1.93'), (722, '1.93'), (723, '2.44'), (723, '2.03'), (723, '2.03'), (723, '2.03'), (723, '2.01'), (723, '2.01'), (723, '2.64'), (723, '2.64'), (723, '2.65'), (723, '2.72'), (723, '2.72'), (723, '2.75'), (723, '2.75'), (723, '2.78'), (723, '2.8'), (723, '2.77'), (723, '2.77'), (723, '2.76'), (723, '2.73'), (723, '2.7'), (723, '2.7'), (723, '2.85'), (723, '2.75'), (723, '3.15'), (723, '3.15'), (723, '3.1'), (723, '2.88'), (723, '2.42'), (723, '2.55'), (723, '2.25'), (723, '2.11'), (723, '2.12'), (723, '2.12'), (723, '2.13'), (724, '3.2'), (724, '3.26'), (724, '3.1'), (724, '3.11'), (724, '3.12'), (724, '3.15'), (724, '3.15'), (724, '3.1'), (724, '3.1')]"
"('9/18/2020', 'CALL', '170')","[(714, '4.5'), (714, '4.5'), (714, '4.45'), (714, '4.4'), (714, '4.12'), (714, '4.15'), (715, '4.55'), (715, '4.55'), (715, '4.56'), (716, '3.65'), (716, '3.65'), (716, '3.86'), (716, '3.86'), (716, '3.86'), (716, '3.87'), (716, '4.01'), (717, '4.15'), (717, '4.1'), (717, '3.95'), (717, '3.95'), (717, '4.05'), (720, '4.27'), (720, '4.29'), (720, '4.29'), (720, '4.2'), (721, '5.75'), (721, '5.88'), (721, '6.05'), (721, '6.05'), (721, '6.1'), (721, '6.1'), (721, '5.64'), (721, '5.35'), (721, '5.45'), (722, '7.89'), (722, '7.45'), (722, '7.45'), (722, '7.45'), (722, '7.45'), (722, '7.45'), (722, '7.2'), (722, '7.16'), (722, '7.14'), (722, '7.14'), (722, '7.13'), (722, '7.14'), (722, '7.17'), (722, '7.16'), (722, '7.13'), (722, '7.14'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.18'), (722, '7.18'), (722, '7.14'), (722, '7.14'), (722, '7.18'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7.15'), (722, '7'), (722, '6.59'), (723, '10.5'), (723, '10.05'), (723, '10.03'), (723, '9.75'), (723, '9.5'), (723, '9.42'), (723, '9.35'), (723, '8.27'), (724, '10.45'), (724, '10.6'), (724, '11.07'), (727, '13.81'), (727, '14.08'), (727, '13.75'), (727, '14.21'), (727, '14.28'), (727, '13.7')]"
"('7/24/2020', 'CALL', '180')","[(714, '0.07'), (714, '0.07'), (714, '0.07'), (714, '0.07'), (714, '0.08'), (714, '0.08'), (715, '0.06'), (716, '0.03'), (716, '0.03'), (716, '0.03'), (716, '0.03'), (716, '0.03'), (716, '0.04'), (721, '0.05'), (721, '0.05'), (721, '0.05'), (721, '0.05'), (721, '0.05'), (721, '0.07'), (721, '0.07'), (721, '0.07'), (722, '0.27'), (722, '0.27'), (722, '0.27'), (722, '0.14'), (722, '0.12'), (722, '0.1'), (722, '0.08'), (722, '0.08'), (722, '0.08'), (722, '0.08'), (722, '0.1'), (722, '0.1'), (722, '0.1'), (723, '0.19'), (723, '0.31'), (723, '0.31'), (723, '0.31'), (723, '0.31'), (723, '0.37'), (723, '0.38'), (723, '0.47'), (723, '0.48'), (723, '0.47'), (723, '0.49'), (723, '0.49'), (723, '0.49'), (723, '0.5'), (723, '0.57'), (723, '0.62'), (723, '0.58'), (723, '0.53'), (723, '0.54'), (723, '0.48'), (723, '0.44'), (723, '0.31'), (723, '0.31'), (723, '0.31'), (723, '0.32'), (723, '0.32'), (723, '0.28'), (723, '0.33'), (723, '0.33'), (723, '0.18'), (723, '0.14'), (723, '0.14'), (723, '0.14'), (724, '0.03'), (724, '0.02'), (724, '0.02'), (724, '0.02'), (724, '0.03'), (724, '0.04'), (724, '0.03'), (724, '0.04'), (724, '0.06'), (724, '0.21'), (724, '0.21'), (724, '0.2'), (724, '0.2'), (724, '0.19'), (724, '0.19'), (724, '0.17'), (724, '0.19'), (724, '0.19'), (724, '0.23'), (724, '0.29'), (724, '0.34')]"
"('7/24/2020', 'CALL', '178')","[(714, '0.11'), (715, '0.08'), (715, '0.09'), (715, '0.09'), (721, '0.12'), (721, '0.09'), (721, '0.11'), (721, '0.11'), (721, '0.1'), (722, '0.44'), (722, '0.22'), (723, '0.62'), (723, '0.57'), (723, '0.62'), (723, '0.62'), (723, '0.35'), (723, '0.35'), (723, '0.5'), (723, '0.55'), (723, '0.65'), (723, '0.81'), (723, '0.81'), (723, '0.91'), (723, '0.91'), (723, '0.9'), (723, '0.83'), (723, '0.83'), (723, '0.82'), (723, '0.82'), (723, '0.81'), (723, '0.81'), (723, '0.81'), (723, '0.81'), (723, '0.81'), (723, '0.82'), (723, '0.79'), (723, '0.79'), (723, '0.87'), (723, '0.83'), (723, '0.83'), (723, '0.94'), (723, '0.94'), (723, '0.94'), (723, '0.95'), (723, '0.96'), (723, '1'), (723, '1'), (723, '1.1'), (723, '1.2'), (723, '1.23'), (723, '1.25'), (723, '1.05'), (723, '0.67'), (723, '0.66'), (724, '0.68'), (724, '0.59'), (724, '0.77'), (724, '0.77'), (724, '0.63'), (724, '0.7'), (724, '0.57'), (724, '0.93'), (724, '0.82'), (724, '0.82'), (724, '0.83'), (724, '0.83'), (724, '0.84'), (724, '0.83'), (724, '0.82'), (724, '0.82'), (724, '0.82'), (724, '0.84'), (724, '0.85'), (724, '0.86'), (724, '0.86'), (724, '1.03'), (724, '1.07'), (724, '1.06'), (724, '1.06'), (724, '1.05'), (724, '1.05'), (724, '1.03'), (724, '1.03'), (724, '0.99'), (724, '0.98'), (724, '0.98'), (724, '0.98'), (724, '1.02'), (724, '1.02'), (724, '0.9')]"
"('7/24/2020', 'CALL', '179')","[(716, '0.04'), (716, '0.04'), (717, '0.05'), (717, '0.03'), (717, '0.03'), (720, '0.03'), (721, '0.06'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.42'), (722, '0.41'), (722, '0.41'), (722, '0.41'), (722, '0.41'), (722, '0.4'), (722, '0.4'), (722, '0.4'), (722, '0.4'), (722, '0.41'), (722, '0.41'), (722, '0.41'), (722, '0.4'), (722, '0.28'), (722, '0.28'), (722, '0.28'), (722, '0.28'), (722, '0.29'), (722, '0.29'), (722, '0.28'), (722, '0.28'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.29'), (722, '0.3'), (722, '0.3'), (722, '0.31'), (722, '0.31'), (722, '0.31'), (722, '0.39'), (722, '0.39'), (722, '0.39'), (722, '0.25'), (722, '0.23'), (723, '0.4'), (723, '0.2'), (723, '0.32'), (723, '0.34'), (723, '0.61'), (723, '0.59'), (723, '0.79'), (723, '0.84'), (723, '0.85'), (723, '0.8'), (723, '0.59'), (723, '0.47'), (723, '0.31'), (723, '0.25'), (723, '0.24'), (724, '0.03'), (724, '0.03'), (724, '0.03'), (724, '0.08'), (724, '0.1'), (724, '0.21'), (724, '0.22'), (724, '0.2'), (724, '0.26'), (724, '0.28'), (724, '0.28'), (724, '0.4'), (724, '0.48'), (724, '0.36'), (724, '0.45'), (724, '0.36'), (724, '0.51'), (724, '0.62'), (724, '0.67'), (724, '0.7')]"
"('7/31/2020', 'CALL', '185')","[(721, '0.08'), (721, '0.1'), (721, '0.08'), (722, '0.53'), (722, '0.45'), (722, '0.42'), (722, '0.2'), (723, '0.52'), (723, '0.46'), (723, '0.56'), (723, '0.56'), (723, '0.56'), (723, '0.56'), (723, '0.58'), (723, '0.59'), (723, '0.65'), (723, '0.64'), (723, '0.64'), (723, '0.64'), (723, '0.64'), (723, '0.63'), (723, '0.63'), (723, '0.63'), (723, '0.62'), (723, '0.62'), (723, '0.82'), (723, '0.78'), (723, '0.46'), (724, '0.58'), (724, '0.59'), (724, '0.56'), (724, '0.56'), (724, '0.57'), (724, '0.64'), (724, '0.64'), (724, '0.63'), (724, '0.63'), (724, '0.67'), (724, '0.71'), (724, '0.7'), (724, '0.7'), (724, '0.71'), (724, '0.7'), (724, '0.7'), (724, '0.7'), (724, '0.7'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.72'), (724, '0.75'), (724, '0.85'), (724, '0.85'), (727, '1.28'), (727, '1.35'), (727, '1.3'), (727, '1.32'), (727, '1.24'), (727, '1.3'), (727, '1.38'), (727, '1.35'), (727, '1.36'), (727, '1.4'), (727, '1.4'), (727, '1.4'), (727, '1.45'), (727, '1.53'), (727, '1.54'), (727, '1.56'), (727, '1.56'), (727, '1.65'), (727, '1.6'), (727, '1.53'), (727, '1.44'), (727, '1.61'), (727, '1.61'), (727, '1.72'), (727, '1.74'), (727, '1.72'), (727, '1.71'), (727, '1.63'), (727, '1.65'), (727, '1.57'), (727, '1.58'), (727, '1.59'), (727, '1.49'), (727, '1.38'), (727, '1.32'), (727, '1.32'), (727, '1.33')]"
