Time,Open,High,Low,Last,Change,%Chg,Volume,1day %chg,2day %chg,3day %chg,4day %chg,5day %chg,9day %chg,13day %chg,20day %chg,% of 1day range,% of 2day range,% of 3day range,% of 4day range,% of 5day range,% of 9day range,% of 13day range,% of 20day range,1day high %above,2day high %above,3day high %above,4day high %above,5day high %above,9day high %above,13day high %above,20day high %above,1day low %above,2day low %above,3day low %above,4day low %above,5day low %above,9day low %above,13day low %above,20day low %above,1ma %above,2ma %above,3ma %above,4ma %above,5ma %above,9ma %above,13ma %above,20ma %above,49ma %above,1vwap %above,2vwap %above,3vwap %above,4vwap %above,5vwap %above,9vwap %above,13vwap %above,20vwap %above,49vwap %above
04/12/2012,79.54,80.91,79.44,80.6,1.14,+1.43%,60728600,0.10068,1.51883,-0.87238,-2.50061,-2.92897,-4.26095,-3.79777,-3.44744,91.66667,38.61386,15.22634,-27.46114,-34.73193,-52.21843,-57.05521,-57.05521,-0.0377,-0.77345,-1.27839,-3.0,-3.50601,-5.30952,-6.04772,-6.04772,0.87508,1.79166,1.79166,1.79166,1.79166,1.79166,1.79166,1.79166,0.31108,0.57109,0.09368,-0.59467,-1.07047,-2.53911,-3.20884,-3.48122,-2.96345,0.31108,0.64971,0.28103,-0.11716,-0.73604,-2.18312,-2.8905,-3.26268,-2.79489
04/13/2012,80.38,80.41,79.43,79.54,-1.06,-1.32%,53965700,-0.27295,1.15782,2.59094,0.17448,-1.47095,-2.93443,-4.76303,-3.23823,27.89116,48.54369,61.73285,61.73285,16.06218,-23.54949,-31.28834,-31.28834,-0.65505,-0.65505,-0.65505,-0.65505,-1.97561,-4.30952,-5.05552,-5.05552,1.18328,1.94039,2.86665,2.86665,2.86665,2.86665,2.86665,2.86665,0.07885,0.72051,1.10974,0.88062,0.37964,-1.17978,-2.01023,-2.33016,-1.93754,0.07885,0.68472,1.24859,1.04974,0.76167,-0.8489,-1.68516,-2.0903,-1.77162
04/16/2012,79.89,80.2,78.88,79.67,0.13,+0.16%,44729200,0.44003,-0.88089,0.54115,1.96554,-0.43619,-4.69999,-4.67725,-3.74699,-6.12245,-37.83784,0.97087,26.35379,26.35379,-40.27304,-46.31902,-46.31902,-0.64669,-1.26066,-1.26066,-1.26066,-1.26066,-4.89286,-5.6343,-5.6343,0.57913,0.57913,1.31896,2.23957,2.23957,2.23957,2.23957,2.23957,0.12115,-0.20611,0.11139,0.40006,0.23672,-1.35278,-2.20714,-2.75146,-2.5024,0.12115,-0.22534,0.08696,0.52909,0.38094,-1.08757,-1.87276,-2.49964,-2.33276
04/17/2012,80.33,81.55,80.27,80.82,1.15,+1.44%,46737700,0.82842,0.99321,-0.33499,1.09489,2.52712,-3.53068,-3.58857,-4.02628,119.69697,89.54248,42.85714,43.68932,58.12274,-25.25597,-25.5102,-32.82209,0.16209,-0.09949,-0.71685,-0.71685,-0.71685,-4.36905,-4.39181,-5.11458,1.83824,1.83824,1.83824,1.87698,2.80266,2.80266,2.80266,2.80266,0.93822,0.80522,0.54097,0.73148,0.95006,-0.29329,-1.25104,-2.01368,-1.88674,0.93822,0.79279,0.4957,0.70083,1.06221,-0.08681,-1.00078,-1.7893,-1.71057
04/18/2012,80.41,80.67,79.83,80.21,-0.61,-0.75%,49010100,-0.5073,0.92883,1.09379,-0.23573,1.19557,-1.86722,-3.21377,-3.06209,-78.125,14.60674,14.60674,14.60674,15.55556,5.82751,-22.5256,-30.3681,-1.39792,-1.39792,-1.39792,-1.39792,-1.39792,-2.45056,-4.27381,-5.02008,0.17441,1.93966,1.93966,1.93966,1.97844,2.90504,2.90504,2.90504,-0.58111,0.22227,0.40512,0.33274,0.54602,0.15408,-0.92441,-1.75231,-1.74543,-0.58111,0.20449,0.41464,0.32654,0.55031,0.34032,-0.69663,-1.49541,-1.57763
04/19/2012,80.32,80.99,79.25,79.75,-0.46,-0.57%,74262096,0.13714,-0.61866,0.81587,0.98064,-0.34739,-1.5445,-3.00688,-3.14723,16.66667,-43.02326,7.86517,7.86517,7.86517,12.95337,-25.59727,-33.12883,-0.43387,-1.50828,-1.50828,-1.50828,-1.50828,-2.04878,-4.38095,-5.12639,0.6138,0.6138,1.82556,1.82556,1.82556,2.78986,2.78986,2.78986,0.10386,-0.29585,0.10802,0.24545,0.1971,0.27837,-0.79711,-1.69994,-1.79835,0.10386,-0.2864,0.09636,0.25217,0.19303,0.51465,-0.60324,-1.48202,-1.63535
04/20/2012,80.28,80.97,80.06,80.21,0.46,+0.58%,46639100,0.66458,0.08727,-0.66815,0.76566,0.93035,0.04985,-4.23476,-2.25253,18.3908,18.3908,-10.43478,4.86891,4.86891,25.5132,-26.96246,-34.35583,-0.87665,-0.87665,-1.55733,-1.55733,-1.55733,-1.55733,-4.42857,-5.17364,1.29968,1.29968,1.29968,1.77485,1.77485,2.73867,2.73867,2.73867,0.35418,0.20387,-0.11336,0.132,0.22722,0.46116,-0.56468,-1.56799,-1.78223,0.35418,0.23462,-0.03573,0.1527,0.24419,0.58148,-0.38521,-1.33383,-1.61192
04/23/2012,78.98,79.16,78.31,79.1,-1.11,-1.38%,62477400,-1.53347,-0.96552,-1.53347,-2.27666,-0.86607,0.80408,-5.15192,-4.47508,-337.36264,-131.03448,-131.03448,-123.47826,-92.50936,-50.73314,-71.33106,-74.23313,-2.4577,-2.48179,-2.48179,-3.15144,-3.15144,-3.15144,-5.97619,-6.70919,-1.34899,-0.34069,-0.34069,-0.34069,0.12677,1.07499,1.07499,1.07499,-1.78246,-1.52734,-1.54029,-1.74376,-1.5482,-1.1922,-1.89976,-3.06348,-3.32418,-1.78246,-1.46886,-1.49696,-1.68206,-1.52517,-1.06507,-1.74108,-2.8329,-3.16016
04/24/2012,79.13,79.93,78.86,79.7,0.6,+0.76%,44817100,0.03793,-1.34647,-0.77743,-1.34647,-2.09107,-0.4153,-3.42934,-6.24408,92.94118,-38.34586,-38.80597,-38.80597,-49.38272,-49.38272,-53.84615,-69.6319,-0.0379,-2.27245,-2.29658,-2.29658,-2.9675,-2.9675,-4.0034,-6.53201,1.04712,1.04712,1.04712,1.04712,1.04712,1.04712,1.26696,1.26696,0.34662,-0.63414,-0.78434,-0.93374,-1.1822,-1.00088,-1.28493,-2.67731,-3.08045,0.34662,-0.49298,-0.73292,-0.86993,-1.08894,-0.96534,-1.13595,-2.45113,-2.90015
04/25/2012,80.75,81.37,80.53,80.94,1.24,+1.56%,50263300,1.31744,2.08597,0.67323,1.25392,0.67323,0.1861,-1.01741,-3.65112,253.27103,201.23457,83.45865,82.08955,82.08955,50.61728,35.23316,-19.93865,1.0259,1.0259,-0.27171,-0.29633,-0.29633,-0.98099,-1.52439,-4.61847,2.39665,3.11582,3.11582,3.11582,3.11582,3.11582,3.34016,3.34016,1.57659,1.98712,1.45889,1.32909,1.19048,0.99735,0.97278,-0.39923,-1.03135,1.57659,2.05501,1.55362,1.35367,1.22672,1.02317,1.14781,-0.17376,-0.85829
04/26/2012,80.95,81.87,80.82,81.74,0.8,+0.99%,43151100,0.01235,1.56838,2.33881,0.92258,1.5047,1.77269,0.88485,-2.84446,0.0,66.53386,72.54902,72.54902,72.54902,62.96296,64.80938,-4.42177,-0.51616,-0.51616,-0.51616,-0.51616,-0.51616,-0.73574,-0.73574,-3.65389,0.52154,2.65027,3.37122,3.37122,3.37122,3.37122,3.59611,3.59611,0.00412,0.9079,1.48349,1.27823,1.26091,1.15893,1.29301,0.04037,-0.7648,0.00412,0.85569,1.56143,1.35583,1.31201,1.19938,1.40292,0.22241,-0.59223
04/27/2012,81.98,82.53,81.03,82.38,0.64,+0.78%,44707100,0.29361,1.2849,2.86073,3.64096,2.20671,2.89946,4.63306,-1.32403,120.95238,116.41791,107.30897,106.17978,106.17978,106.17978,105.89812,31.05802,0.13436,0.13436,0.13436,0.13436,0.13436,0.13436,0.13436,-2.40476,1.43529,1.80057,3.95638,4.6865,4.6865,4.6865,4.91426,4.91426,0.61776,0.94609,1.66171,2.22689,2.17104,2.20718,2.45792,1.42859,0.50012,0.61776,0.97117,1.65919,2.36463,2.28586,2.28013,2.60273,1.60741,0.67541
04/30/2012,82.35,82.36,81.43,81.47,-0.91,-1.10%,38095500,-0.03642,0.74627,1.74203,3.32497,4.10872,1.8931,3.63705,-0.55549,76.0,78.94737,82.0,90.19074,91.46919,91.46919,91.46919,43.68601,-0.2181,-0.2181,-0.2181,-0.2181,-0.2181,-0.2181,-0.2181,-1.96429,1.62903,1.8931,2.26003,4.42556,5.15898,5.15898,5.15898,5.38777,0.45133,0.76065,1.08291,1.69805,2.23294,2.32874,2.61486,1.93619,0.96246,0.45133,0.75516,1.10905,1.70561,2.3856,2.44533,2.69319,2.10983,1.14476
05/01/2012,81.56,82.97,81.29,81.55,0.08,+0.10%,60494300,0.11047,-0.99539,-0.22021,0.766,2.33375,1.68308,1.19107,-2.70786,-72.04301,-29.33333,-13.45029,3.0,47.13896,54.02844,54.02844,16.72355,-0.97135,-1.17533,-1.17533,-1.17533,-1.17533,-1.17533,-1.17533,-2.90476,0.15965,0.65408,0.91561,1.27903,3.42379,4.15017,4.15017,4.37676,-0.23648,-0.37459,-0.21614,0.02555,0.52919,1.22502,1.39137,1.035,0.02286,-0.23648,-0.3856,-0.21899,0.05766,0.56203,1.38192,1.50022,1.20663,0.19236
05/02/2012,80.91,81.82,80.57,81.77,0.22,+0.27%,52098700,-0.78479,-0.68737,-1.78441,-1.01541,-0.03706,1.45455,1.7224,-2.83415,-145.2381,-145.2381,-112.37113,-91.62791,-68.85246,11.58798,11.58798,-5.46075,-2.48283,-2.48283,-2.48283,-2.48283,-2.48283,-2.48283,-2.48283,-3.67857,-0.46746,-0.46746,-0.14809,0.11136,0.47187,3.32014,3.32014,3.54492,-1.253,-1.1424,-1.19673,-1.07189,-0.86827,0.18344,0.42775,0.31803,-0.7636,-1.253,-1.16755,-1.21054,-1.09181,-0.87143,0.30466,0.50538,0.47485,-0.60319
05/03/2012,81.66,81.76,80.17,80.62,-1.15,-1.41%,61494400,-0.13452,0.13489,0.23321,-0.874,-0.09787,1.80775,2.4978,-0.34171,74.4,-9.16667,-9.16667,-9.16667,-9.16667,43.77682,43.77682,45.75569,-0.19555,-1.57888,-1.57888,-1.57888,-1.57888,-1.57888,-1.57888,-1.57888,1.35286,1.35286,1.35286,1.35286,1.35286,4.27787,4.27787,4.50474,0.33585,-0.00204,-0.03944,-0.1274,-0.05711,0.9191,1.2047,1.37446,0.16697,0.33585,-0.02714,-0.04916,-0.12743,-0.06386,0.98783,1.27566,1.52894,0.32697
05/04/2012,80.07,80.55,78.94,79.09,-1.53,-1.90%,75098400,-0.68221,-2.079,-1.81484,-1.71842,-2.80408,1.2263,-0.92799,-1.85094,-112.57862,-112.12121,-107.14286,-107.14286,-107.14286,-24.46352,-24.46352,-20.08282,-2.06703,-2.13884,-3.49524,-3.49524,-3.49524,-3.49524,-3.49524,-3.49524,-0.12473,-0.12473,-0.12473,-0.12473,-0.12473,2.24748,2.24748,2.46993,-0.96475,-1.29235,-1.62316,-1.7325,-1.85255,-1.10519,-0.88554,-0.5321,-1.74763,-0.96475,-1.26534,-1.61967,-1.69884,-1.80924,-1.03253,-0.80634,-0.36399,-1.58808
05/07/2012,78.76,79.6,78.62,79.3,0.21,+0.27%,47361900,-0.41725,-2.30712,-3.68106,-3.42121,-3.32638,-1.17942,-1.80775,-1.84447,-122.36025,-112.76596,-112.5,-108.933,-108.933,-104.86618,-80.6867,-74.32712,-2.22222,-3.66928,-3.73992,-5.07412,-5.07412,-5.07412,-5.07412,-5.07412,-0.22802,-0.22802,-0.22802,-0.22802,-0.22802,-0.12681,0.57464,0.79345,-0.96404,-1.78122,-2.26806,-2.67532,-2.87415,-2.81254,-2.38132,-2.02924,-3.27792,-0.96404,-1.70044,-2.12683,-2.55755,-2.70538,-2.71425,-2.26185,-1.87964,-3.1122
05/08/2012,78.69,79.3,77.97,79.25,-0.05,-0.06%,62951000,-0.76923,-0.50575,-2.39395,-3.76666,-3.50705,-2.77984,-1.32915,0.43395,-85.71429,-92.74611,-95.5414,-95.625,-96.78161,-96.78161,-83.69099,-77.22567,-1.14322,-2.30912,-3.75489,-3.82547,-5.15849,-5.15849,-5.15849,-5.15849,0.08904,0.08904,0.08904,0.08904,0.08904,0.08904,0.48525,0.70386,-0.61047,-0.83176,-1.45272,-1.92457,-2.33903,-2.85585,-2.36911,-2.05255,-3.28972,-0.61047,-0.88174,-1.48736,-1.89629,-2.32495,-2.75236,-2.26256,-1.9125,-3.13018
05/09/2012,78.25,79.26,77.97,78.8,-0.45,-0.57%,64441100,-1.26183,-1.32409,-1.06208,-2.93972,-4.30476,-4.26964,-2.44359,-1.52278,-57.89474,-65.64417,-78.29457,-85.22427,-85.45455,-88.8,-88.8,-88.8,-1.32409,-1.69598,-2.85537,-4.29305,-4.36324,-5.6888,-5.6888,-5.6888,0.35911,0.35911,0.35911,0.35911,0.35911,0.35911,0.35911,0.35911,-0.74835,-0.95773,-1.17454,-1.69289,-2.13286,-3.11908,-2.80772,-2.5976,-3.74469,-0.74835,-0.92819,-1.20358,-1.71253,-2.09251,-2.96947,-2.69167,-2.51599,-3.57866
05/10/2012,79.32,79.55,78.63,79.1,0.3,+0.38%,45701700,0.6599,0.08833,0.02522,0.29081,-1.6125,-3.71449,0.27813,-1.58809,109.30233,103.00752,65.64417,4.65116,-28.75989,-46.0,-46.0,-46.0,0.0757,0.02522,-0.35176,-1.527,-2.98434,-4.39918,-4.39918,-4.39918,1.73144,1.73144,1.73144,1.73144,1.73144,1.73144,1.73144,1.73144,0.81769,0.71315,0.53657,0.33627,-0.11753,-1.41458,-1.31496,-1.2278,-2.35535,0.81769,0.71437,0.57042,0.31941,-0.12532,-1.24946,-1.1666,-1.1266,-2.17192
05/11/2012,78.45,79.56,78.42,78.9,-0.2,-0.25%,44863600,-0.82174,-0.44416,-1.00946,-1.07188,-0.8092,-3.70689,-1.56838,-1.37038,-139.13043,-39.24051,-39.24051,-41.10429,-62.7907,-80.8,-80.8,-80.8,-1.38278,-1.38278,-1.38278,-1.44472,-2.60708,-5.44775,-5.44775,-5.44775,-0.22892,0.61562,0.61562,0.61562,0.61562,0.61562,0.61562,0.61562,-0.81339,-0.55144,-0.53252,-0.62807,-0.77408,-2.10564,-2.41946,-2.2367,-3.36225,-0.81339,-0.50673,-0.50235,-0.59099,-0.78594,-2.01959,-2.31107,-2.14565,-3.18238
05/14/2012,78.09,78.46,77.61,77.85,-1.05,-1.33%,51221600,-1.02662,-1.27686,-0.90102,-1.46372,-1.52585,-4.2428,-3.52113,-1.98318,-157.89474,-157.89474,-84.90566,-84.90566,-85.27607,-95.2,-95.2,-95.2,-1.84766,-1.84766,-1.84766,-1.84766,-1.89698,-5.88164,-5.88164,-5.88164,-0.42081,-0.42081,0.15391,0.15391,0.15391,0.15391,0.15391,0.15391,-1.10182,-1.18525,-1.03916,-1.01721,-1.08763,-2.176,-2.81735,-2.63477,-3.7666,-1.10182,-1.18603,-1.00343,-0.98838,-1.05641,-2.19878,-2.71706,-2.55574,-3.59856
05/15/2012,77.83,78.49,77.47,77.71,-0.14,-0.18%,54317900,-0.02569,-1.35615,-1.60556,-1.23096,-1.7918,-4.81839,-4.78346,-3.69958,-48.23529,-77.4359,-77.4359,-77.4359,-77.4359,-89.54869,-91.79104,-91.79104,-0.80296,-2.17446,-2.17446,-2.17446,-2.17446,-4.87656,-6.19501,-6.19501,0.28347,0.28347,0.28347,0.28347,0.28347,0.28347,0.28347,0.28347,-0.18382,-0.81138,-1.07474,-1.07509,-1.11635,-1.96087,-2.86443,-2.86145,-4.03681,-0.18382,-0.7701,-1.03824,-1.05008,-1.1042,-1.98405,-2.77541,-2.78222,-3.86753
05/16/2012,77.98,78.39,77.1,77.16,-0.55,-0.71%,52662400,0.34745,0.16699,-1.16603,-1.41593,-1.04061,-3.27462,-5.3411,-2.7802,0.0,0.0,-51.19617,-51.19617,-51.19617,-76.22378,-81.45455,-81.45455,-0.64976,-0.64976,-1.98592,-1.98592,-1.98592,-4.62329,-6.01422,-6.01422,0.65832,0.65832,0.65832,0.65832,0.65832,0.65832,0.65832,0.65832,0.11555,0.06202,-0.37617,-0.63605,-0.68604,-1.28883,-2.34095,-2.49229,-3.82685,0.11555,0.06359,-0.32919,-0.58262,-0.6577,-1.34087,-2.27729,-2.41752,-3.68122
05/17/2012,77.22,77.35,75.36,75.4,-1.76,-2.28%,71669504,0.07776,-0.63055,-0.80925,-2.12928,-2.37674,-2.36439,-5.21664,-3.17241,-81.39535,-82.73381,-82.73381,-90.2439,-90.2439,-93.04348,-95.91141,-95.91141,-1.49254,-1.61804,-1.61804,-2.94118,-2.94118,-4.13408,-6.93022,-6.93022,0.15564,0.15564,0.15564,0.15564,0.15564,0.15564,0.15564,0.15564,-0.42553,-0.64334,-0.75117,-1.11832,-1.37091,-1.79506,-2.87826,-3.28015,-4.72284,-0.42553,-0.6467,-0.75035,-1.07514,-1.31531,-1.8297,-2.8599,-3.2108,-4.58175
05/18/2012,75.39,75.91,74.49,74.69,-0.71,-0.94%,77644400,-0.01326,-2.29393,-2.98546,-3.15992,-4.44867,-4.93064,-7.55365,-6.00923,-96.98492,-98.0198,-98.08307,-98.08307,-98.57143,-98.58491,-99.21156,-99.21156,-2.53394,-3.82702,-3.94955,-3.94955,-5.24133,-5.28894,-9.13583,-9.13583,0.03981,0.03981,0.03981,0.03981,0.03981,0.03981,0.03981,0.03981,-0.85047,-1.82742,-2.29253,-2.54968,-2.95049,-3.6472,-4.65256,-5.3375,-6.88354,-0.85047,-1.67931,-2.1497,-2.41136,-2.76225,-3.52933,-4.62389,-5.19007,-6.70083
05/21/2012,74.93,76.45,74.41,76.45,1.76,+2.36%,61393000,0.32133,-0.62334,-2.8901,-3.5774,-3.7508,-5.4511,-8.36493,-5.27181,-38.02817,-69.23077,-77.4359,-78.0,-78.0,-82.643,-87.99454,-89.62264,-1.291,-3.12864,-4.41383,-4.53561,-4.53561,-5.81951,-8.42092,-9.69025,0.59068,0.59068,0.59068,0.59068,0.59068,0.59068,0.59068,0.59068,-0.13328,-0.79876,-1.67384,-2.2142,-2.5567,-3.66831,-4.59327,-5.59604,-7.30278,-0.13328,-0.7723,-1.46528,-1.96956,-2.29699,-3.43446,-4.43319,-5.34844,-7.05497
05/22/2012,76.42,77.03,75.47,75.99,-0.46,-0.60%,59686600,-0.03924,2.31624,1.35279,-0.95905,-1.66002,-3.0203,-5.20963,-4.11543,97.05882,97.05882,36.73469,1.00503,-1.47059,-21.94175,-45.30612,-53.03738,-0.03924,-0.03924,-1.20233,-2.51308,-2.63728,-3.94671,-6.53131,-7.89442,2.70125,2.70125,2.70125,2.70125,2.70125,2.70125,2.70125,2.70125,0.85786,1.35279,1.06832,0.4249,-0.04621,-1.31998,-2.15783,-3.53121,-5.32315,0.85786,1.41095,1.10068,0.57866,0.14829,-1.05076,-2.0187,-3.25696,-5.05993
05/23/2012,75.25,76.64,74.69,76.48,0.49,+0.64%,66981700,-0.97381,-1.56965,0.74977,-0.19894,-2.47538,-4.86726,-4.85523,-7.0299,-128.20513,-35.87786,-35.87786,-42.85714,-57.78894,-67.37864,-72.63844,-80.37383,-2.31079,-2.31079,-2.31079,-2.71493,-4.00561,-5.4173,-6.57976,-9.30457,-0.29151,1.12888,1.12888,1.12888,1.12888,1.12888,1.12888,1.12888,-1.19918,-0.9434,-0.53459,-0.66007,-1.12994,-2.47912,-3.20905,-4.80789,-6.62266,-1.19918,-0.93978,-0.46166,-0.61416,-1.00526,-2.18295,-3.05834,-4.53138,-6.34389
05/24/2012,76.43,76.74,75.55,76.64,0.16,+0.21%,54579200,-0.06538,0.57902,-0.02616,2.32963,1.36605,-3.13054,-3.61917,-6.49621,78.46154,48.71795,54.19847,54.19847,37.41497,-21.5534,-22.158,-52.80374,-0.27401,-0.77892,-0.77892,-0.77892,-1.1894,-3.93414,-3.98241,-7.88237,2.32963,2.32963,2.71469,2.71469,2.71469,2.71469,2.71469,2.71469,0.64966,0.49967,0.62316,0.931,0.84799,-0.49761,-1.34082,-3.00782,-4.99954,0.64966,0.5083,0.62643,0.98551,0.88568,-0.25228,-1.10973,-2.70831,-4.69653
05/25/2012,76.7,76.89,76.27,76.59,-0.05,-0.07%,33848500,0.07829,0.28766,0.93433,0.32701,2.69112,-1.4772,-3.21767,-6.89488,93.27731,96.09756,71.79487,74.80916,74.80916,12.2549,-11.06796,-46.49533,-0.05212,-0.05212,-0.4284,-0.4284,-0.4284,-2.28055,-3.59477,-7.55695,1.52217,2.69112,2.69112,3.07754,3.07754,3.07754,3.07754,3.07754,0.51107,0.75754,0.7399,0.86133,1.1313,0.23814,-0.71,-2.34503,-4.50819,0.51107,0.78276,0.75701,0.87562,1.19964,0.39047,-0.52132,-2.09457,-4.19602
05/29/2012,77.33,77.91,76.76,77.7,1.11,+1.45%,51168200,0.96618,0.90031,1.1114,1.76339,1.15108,-0.489,-1.86548,-5.08163,241.93548,165.67164,140.0,125.64103,122.90076,43.13725,13.39806,-31.7757,0.57225,0.57225,0.57225,0.38946,0.38946,-1.4779,-2.80292,-6.79764,1.3898,2.35606,3.53461,3.53461,3.9242,3.9242,3.9242,3.9242,0.97497,1.15549,1.38094,1.41861,1.54602,1.26588,0.33101,-1.2035,-3.56727,0.97497,1.1979,1.47145,1.48819,1.61435,1.40028,0.51977,-1.04347,-3.29871
05/30/2012,76.9,77.04,76.11,76.21,-1.49,-1.92%,47893300,-1.0296,0.40475,0.33925,0.54916,1.19753,-0.33696,-2.78129,-5.70202,-75.65217,-23.17073,14.40678,37.26708,37.26708,25.12563,-3.30097,-41.82243,-1.29637,-1.29637,-1.29637,-1.29637,-1.29637,-1.90075,-3.34339,-7.3159,0.18239,0.82601,1.7869,2.9589,2.9589,3.34632,3.34632,3.34632,-0.71868,-0.1558,0.15194,0.42879,0.53602,0.76632,-0.10525,-1.48246,-3.953,-0.71868,-0.27099,0.13467,0.49955,0.604,0.90464,0.11433,-1.40421,-3.66482
05/31/2012,76.27,76.59,75.07,76.11,-0.1,-0.13%,59565800,0.07873,-1.84041,-0.41781,-0.48278,-0.27458,1.15385,-3.33333,-6.72618,-65.5914,-82.22222,-82.22222,-38.98305,-1.86335,6.28571,-27.76699,-49.79757,-0.99948,-2.10499,-2.10499,-2.10499,-2.10499,-2.10499,-4.13524,-6.78318,0.21022,0.21022,0.21022,0.95301,2.11541,2.49966,2.49966,2.49966,-0.2398,-0.89013,-0.73032,-0.56171,-0.36317,0.10062,-0.66158,-1.94516,-4.58209,-0.2398,-0.91149,-0.78403,-0.57216,-0.30799,0.22559,-0.48973,-1.86641,-4.34024
06/01/2012,74.4,75.01,73.71,73.82,-2.29,-3.01%,76129696,-2.24675,-2.37502,-4.2471,-2.85938,-2.92276,-0.38827,-4.4316,-7.71521,-188.15789,-168.0203,-147.1831,-147.1831,-147.1831,-100.57143,-100.4902,-100.27211,-2.85938,-3.42679,-4.5052,-4.5052,-4.5052,-4.5052,-5.21085,-9.00196,-0.8925,-0.8925,-0.8925,-0.8925,-0.8925,-0.01344,-0.01344,-0.01344,-2.00641,-2.34725,-2.88615,-2.87735,-2.8027,-2.33752,-2.80146,-4.01218,-6.75309,-2.00641,-2.31034,-2.84411,-2.8453,-2.76988,-2.21671,-2.67845,-3.95064,-6.52678
06/04/2012,74.09,74.35,72.94,73.65,-0.17,-0.23%,50132200,0.36575,-2.65405,-2.78179,-4.64607,-3.26413,-3.08698,-4.65835,-6.32191,-41.53846,-73.61111,-77.17718,-81.90476,-81.90476,-81.90476,-84.10042,-88.88889,-1.2265,-3.26413,-3.82918,-4.90309,-4.90309,-4.90309,-5.60581,-8.01986,0.51553,0.51553,0.51553,0.51553,0.51553,0.51553,0.51553,0.51553,-0.12133,-1.28134,-1.89209,-2.51743,-2.66599,-2.62373,-2.83605,-3.99907,-6.95384,-0.12133,-1.14119,-1.65742,-2.25635,-2.38342,-2.4659,-2.66796,-3.86027,-6.66959
06/05/2012,73.26,74.67,73.21,74.6,0.95,+1.29%,48275500,-0.52953,-0.7586,-3.74458,-3.87088,-5.71429,-3.59258,-5.05443,-7.61665,-54.60993,-69.08213,-82.46575,-84.39024,-87.12274,-87.12274,-88.25688,-90.39039,-1.46604,-2.33302,-4.34783,-4.90654,-5.96843,-5.96843,-6.5442,-7.96482,0.43872,0.43872,0.43872,0.43872,0.43872,0.43872,0.43872,0.43872,-0.52503,-0.88392,-1.7743,-2.38616,-3.008,-3.41511,-3.51151,-4.71153,-7.79312,-0.52503,-0.95749,-1.78957,-2.28841,-2.86569,-3.29304,-3.39234,-4.54827,-7.55609
06/06/2012,75.19,76.51,75.03,76.44,1.84,+2.47%,48639400,0.79088,2.09097,1.85587,-1.20878,-1.33841,-1.68672,-0.27851,-5.12303,171.23288,160.11561,117.3913,23.28767,9.7561,-9.45674,-9.45674,-32.02417,0.6964,0.6964,0.23997,-1.82791,-2.40135,-3.49121,-3.49121,-5.49271,2.70455,3.08473,3.08473,3.08473,3.08473,3.08473,3.08473,3.08473,1.38889,1.74101,1.61421,0.95666,0.42383,-0.57886,-0.62827,-1.88129,-5.12026,1.38889,1.74768,1.5789,0.91907,0.4729,-0.47273,-0.55146,-1.76323,-4.88659
06/07/2012,77.66,77.72,75.94,75.94,-0.5,-0.65%,57896300,1.59602,4.10188,5.44467,5.20184,2.03653,1.3309,3.97644,-1.4467,255.40541,169.69697,164.42577,164.42577,158.63014,89.93964,89.93964,42.59819,1.50307,1.50307,1.50307,1.50307,1.39705,-0.32088,-0.32088,-2.38813,3.50526,6.0784,6.47107,6.47107,6.47107,6.47107,6.47107,6.47107,2.19317,3.44093,4.10188,4.24861,3.85037,2.67859,2.64062,1.5305,-1.79911,2.19317,3.43618,4.11386,4.31012,3.87736,2.80945,2.7376,1.66696,-1.59616
06/08/2012,75.9,77.06,75.35,76.97,1.03,+1.36%,50422300,-0.05267,-0.70644,1.74263,3.05499,2.81766,-0.9009,-0.71942,-4.04551,-104.49438,-35.31599,19.29047,23.84937,23.84937,19.11469,19.11469,-10.57402,-2.34174,-2.34174,-2.34174,-2.34174,-2.34174,-2.5799,-2.5799,-4.6003,-0.05267,1.15954,3.67436,4.05813,4.05813,4.05813,4.05813,4.05813,-0.82753,-0.47642,0.44702,1.08768,1.33151,0.31868,0.1614,-0.63126,-3.85633,-0.82753,-0.50703,0.36551,1.01144,1.3622,0.436,0.22763,-0.47448,-3.66654
06/11/2012,77.79,77.86,75.09,75.27,-1.7,-2.21%,52802900,1.06535,2.43613,1.76609,4.27614,5.62118,0.11583,2.36873,-1.40684,185.38012,105.90717,105.20446,103.10421,102.92887,95.17103,95.17103,46.52568,0.94731,0.09007,0.09007,0.09007,0.09007,-0.15402,-0.15402,-2.22474,3.23822,3.23822,3.67853,6.25598,6.6493,6.6493,6.6493,6.6493,1.73947,1.69071,1.91423,2.64338,3.22635,2.83536,2.58369,2.019,-1.30124,1.73947,1.68734,1.89615,2.58598,3.16889,2.90761,2.65744,2.14676,-1.12881
06/12/2012,75.44,76.26,74.78,76.22,0.95,+1.26%,56599300,0.22585,-1.98779,-0.65841,-1.30822,1.12601,-1.01037,-1.35983,-3.0957,-74.72924,-74.72924,-74.72924,-71.02473,-4.08602,1.62602,0.60362,-9.90991,-3.10814,-3.10814,-3.10814,-3.10814,-3.10814,-3.10814,-3.17032,-3.88585,0.46611,0.46611,0.46611,0.54645,3.04603,3.42747,3.42747,3.42747,-0.83253,-1.08392,-1.19907,-1.08175,-0.53267,-0.0682,-0.50623,-0.87531,-4.1114,-0.83253,-1.07813,-1.20434,-1.09433,-0.57863,-0.01291,-0.42984,-0.78858,-3.96469
